b2,1568718120268,-0.09119516333831434,0.12857265900561182,52
b2,1568718121052,-0.09131366304275153,0.12862957715349954,52
b2,1568718121818,-0.0917799238532729,0.12841385444791711,52
b2,1568718122577,-0.09203727264620393,0.12809948621021908,52
b2,1568718123323,-0.09375412259831072,0.12871680087302306,52
b2,1568718124080,-0.09345517054756759,0.1285811186471094,52
b2,1568718124835,-0.09205622317693493,0.1292887880924087,52
b2,1568718125589,-0.09294892219590162,0.12860669045328263,52
b2,1568718126367,-0.08941133622681945,0.130646738590141,52
b2,1568718127123,-0.07568528317537941,0.1291806654310151,52
b2,1568718127880,-0.06827126128259518,0.13106804160259947,52
b2,1568718128636,-0.058442718795000126,0.13588573132878368,52
b2,1568718129383,-0.052309537291215166,0.1400495917435916,52
b2,1568718130137,-0.051134917399151644,0.1395908488510846,52
b2,1568718130892,-0.044123458140215344,0.14876132458932634,52
b2,1568718131639,-0.04413200853414332,0.1486323831074205,52
b2,1568718132414,-0.04438050884438527,0.1536934709642669,52
b2,1568718133176,-0.052229733481196874,0.16549612916960976,52
b2,1568718133926,-0.0479207239762865,0.16791611704087125,52
b2,1568718134679,-0.04841657773682873,0.1660567084567894,52
b2,1568718135427,-0.05723712687963325,0.17546365510054843,52
b2,1568718136180,-0.057237296203580056,0.17546290090231545,52
b2,1568718136947,-0.04982611168605315,0.1907047345867713,52
b2,1568718137696,-0.04901247930299326,0.1908441937439643,52
b2,1568718138445,-0.04761946388056469,0.18740622656345277,52
b2,1568718139221,-0.045901978512942136,0.1876310505850566,52
b2,1568718139987,-0.044754475005222595,0.18709148274462398,52
b2,1568718140745,-0.044976727317364816,0.19046044242889884,52
b2,1568718141504,-0.0428543688607427,0.1916050388652203,52
b2,1568718142266,-0.04131334963275442,0.1918910650857339,52
b2,1568718143015,-0.03908341820865138,0.17861884443300174,52
b2,1568718143776,-0.03663438369920235,0.16767289193824464,52
b2,1568718144526,-0.03380912525154033,0.14287458091499808,52
b2,1568718145279,-0.03202916701109983,0.1340241657507785,52
b2,1568718146063,-0.03140081150326031,0.1138238486052242,52
b2,1568718146826,-0.024681187744134372,0.11271203825362021,52
b2,1568718147582,-0.044734232721195366,0.1143179034108557,52
b2,1568718148334,-0.04363515411999798,0.11356479083398147,52
b2,1568718149085,-0.046298451129996664,0.1118748735601267,52
b2,1568718149834,-0.04055163075830794,0.11134292600175792,52
b2,1568718150582,-0.04711386687432173,0.1069601841489865,52
b2,1568718151337,-0.05426008393351758,0.10751945087618102,52
b2,1568718152134,-0.041185111714941006,0.10642298683237655,52
b2,1568718152901,-0.05779791205134425,0.10135173269383381,52
b2,1568718153650,-0.05731069161771597,0.10270639964167895,52
b2,1568718154400,-0.060799044264557706,0.10029189838949382,52
b2,1568718155148,-0.06950373275608634,0.09566516318449354,52
b2,1568718155900,-0.07299321599762597,0.09207324128816766,52
b2,1568718156645,-0.06952988134601118,0.09297685703604595,52
b2,1568718157396,-0.06964172494835665,0.09337996651925444,52
b2,1568718158146,-0.04819771326179073,0.09645675997766034,52
b2,1568718158912,-0.014802005043593034,0.10038433219015466,52
b2,1568718159662,0.0010269838299930458,0.11019713220026757,52
b2,1568718160410,0.009530311300680511,0.11058996269817889,52
b2,1568718161163,0.0122475118189527,0.1123107752047429,52
b2,1568718161916,0.004056387042921825,0.11259128474286802,52
b2,1568718162665,0.0037358019314879852,0.10941124498617494,52
b2,1568718163411,0.00264949427337555,0.10678885477637165,52
b2,1568718164160,0.024622341457488452,0.10925060208539633,52
b2,1568718164912,0.007729709611229906,0.11060218356166375,52
b2,1568718165687,0.008666972258432538,0.10887548701862333,52
b2,1568718166449,0.013161437180391006,0.11866996378475711,52
b2,1568718167293,0.014116894809900088,0.13678935296255473,52
b2,1568718168055,0.01067100490096425,0.14822612655079703,52
b2,1568718168810,-0.0021488003990333517,0.1610428290071614,52
b2,1568718169562,-0.0006633555847734183,0.16440177814098136,52
b2,1568718170319,0.008754488718066701,0.18257632036449095,52
b2,1568718171087,0.011421739378177472,0.18490229394386756,52
b2,1568718171845,0.006118559442289134,0.1852116536154283,52
b2,1568718172606,0.0005112053916382185,0.18406377596285828,52
b2,1568718173360,-0.0010415567782652401,0.18703436861264225,52
b2,1568718174123,-0.00045545390252902334,0.18855745910964122,52
b2,1568718174874,0.006800341097562318,0.18969987892475612,52
b2,1568718175625,0.0026285618619287573,0.19000621453950686,52
b2,1568718176374,-0.0040325766099140415,0.18885868387707674,52
b2,1568718177154,-0.004045183955051518,0.1888210883915936,52
b2,1568718177912,-0.0008020956488432174,0.18896019100760195,52
b2,1568718178661,-0.004825287445675526,0.18784755668134753,52
b2,1568718179408,0.0015962503262216925,0.18475139769747473,52
b2,1568718180161,0.0015427847644612286,0.18350287649231167,52
b2,1568718180911,0.00627296320003726,0.15557404658167687,52
